Symbol,Date,Close
AMZN,8/28/2018 16:00:00,1932.82
AMZN,8/29/2018 16:00:00,1998.1
AMZN,8/30/2018 16:00:00,2002.38
AMZN,8/31/2018 16:00:00,2012.71
AMZN,9/4/2018 16:00:00,2039.51
AMZN,9/5/2018 16:00:00,1994.82
AMZN,9/6/2018 16:00:00,1958.31
AMZN,9/7/2018 16:00:00,1952.07
AMZN,9/10/2018 16:00:00,1939.01
AMZN,9/11/2018 16:00:00,1987.15
AMZN,9/12/2018 16:00:00,1990
AMZN,9/13/2018 16:00:00,1989.87
AMZN,9/14/2018 16:00:00,1970.19
AMZN,9/17/2018 16:00:00,1908.03
AMZN,9/18/2018 16:00:00,1941.05
AMZN,9/19/2018 16:00:00,1926.42
AMZN,9/20/2018 16:00:00,1944.3
AMZN,9/21/2018 16:00:00,1915.01
AMZN,9/24/2018 16:00:00,1934.36
AMZN,9/25/2018 16:00:00,1974.55
AMZN,9/26/2018 16:00:00,1974.85
AMZN,9/27/2018 16:00:00,2012.98
AMZN,9/28/2018 16:00:00,2003
AMZN,10/1/2018 16:00:00,2004.36
AMZN,10/2/2018 16:00:00,1971.31
AMZN,10/3/2018 16:00:00,1952.76
AMZN,10/4/2018 16:00:00,1909.42
AMZN,10/5/2018 16:00:00,1889.65
AMZN,10/8/2018 16:00:00,1864.42
AMZN,10/9/2018 16:00:00,1870.32
AMZN,10/10/2018 16:00:00,1755.25
AMZN,10/11/2018 16:00:00,1719.36
AMZN,10/12/2018 16:00:00,1788.61
AMZN,10/15/2018 16:00:00,1760.95
AMZN,10/16/2018 16:00:00,1819.96
AMZN,10/17/2018 16:00:00,1831.73
AMZN,10/18/2018 16:00:00,1770.72
AMZN,10/19/2018 16:00:00,1764.03
AMZN,10/22/2018 16:00:00,1789.3
AMZN,10/23/2018 16:00:00,1768.7
AMZN,10/24/2018 16:00:00,1664.2
AMZN,10/25/2018 16:00:00,1782.17
AMZN,10/26/2018 16:00:00,1642.81
AMZN,10/29/2018 16:00:00,1538.88
AMZN,10/30/2018 16:00:00,1530.42
AMZN,10/31/2018 16:00:00,1598.01
AMZN,11/1/2018 16:00:00,1665.53
AMZN,11/2/2018 16:00:00,1665.53
AMZN,11/5/2018 16:00:00,1627.8
AMZN,11/6/2018 16:00:00,1642.81
AMZN,11/7/2018 16:00:00,1755.49
AMZN,11/8/2018 16:00:00,1754.91
AMZN,11/9/2018 16:00:00,1712.43
AMZN,11/12/2018 16:00:00,1636.85
AMZN,11/13/2018 16:00:00,1631.17
AMZN,11/14/2018 16:00:00,1599.01
AMZN,11/15/2018 16:00:00,1619.44
AMZN,11/16/2018 16:00:00,1593.41
AMZN,11/19/2018 16:00:00,1512.29
AMZN,11/20/2018 16:00:00,1495.46
AMZN,11/21/2018 16:00:00,1516.73
AMZN,11/23/2018 13:00:00,1502.06
AMZN,11/26/2018 16:00:00,1581.33
AMZN,11/27/2018 16:00:00,1581.42
AMZN,11/28/2018 16:00:00,1677.75
AMZN,11/29/2018 16:00:00,1673.57
AMZN,11/30/2018 16:00:00,1690.17
AMZN,12/3/2018 16:00:00,1772.36
AMZN,12/4/2018 16:00:00,1668.4
AMZN,12/6/2018 16:00:00,1699.19
AMZN,12/7/2018 16:00:00,1629.13
AMZN,12/10/2018 16:00:00,1641.03
AMZN,12/11/2018 16:00:00,1643.24
AMZN,12/12/2018 16:00:00,1663.54
AMZN,12/13/2018 16:00:00,1658.38
AMZN,12/14/2018 16:00:00,1591.91
AMZN,12/17/2018 16:00:00,1520.91
AMZN,12/18/2018 16:00:00,1551.48
AMZN,12/19/2018 16:00:00,1495.08
AMZN,12/20/2018 16:00:00,1460.83
AMZN,12/21/2018 16:00:00,1377.45
AMZN,12/24/2018 13:00:00,1343.96
AMZN,12/26/2018 16:00:00,1470.9
AMZN,12/27/2018 16:00:00,1461.64
AMZN,12/28/2018 16:00:00,1478.02
AMZN,12/31/2018 16:00:00,1501.97
AMZN,1/2/2019 16:00:00,1539.13
AMZN,1/3/2019 16:00:00,1500.28
AMZN,1/4/2019 16:00:00,1575.39
AMZN,1/7/2019 16:00:00,1629.51
AMZN,1/8/2019 16:00:00,1656.58
AMZN,1/9/2019 16:00:00,1659.42
AMZN,1/10/2019 16:00:00,1656.22
AMZN,1/11/2019 16:00:00,1640.56
AMZN,1/14/2019 16:00:00,1617.21
AMZN,1/15/2019 16:00:00,1674.56
AMZN,1/16/2019 16:00:00,1683.78
AMZN,1/17/2019 16:00:00,1693.22
AMZN,1/18/2019 16:00:00,1696.2
AMZN,1/22/2019 16:00:00,1632.17
AMZN,1/23/2019 16:00:00,1640.02
AMZN,1/24/2019 16:00:00,1654.93
AMZN,1/25/2019 16:00:00,1670.57
AMZN,1/28/2019 16:00:00,1637.89
AMZN,1/29/2019 16:00:00,1593.88
AMZN,1/30/2019 16:00:00,1670.43
AMZN,1/31/2019 16:00:00,1718.73
AMZN,2/1/2019 16:00:00,1626.23
AMZN,2/4/2019 16:00:00,1633.31
AMZN,2/5/2019 16:00:00,1658.81
AMZN,2/6/2019 16:00:00,1640.26
AMZN,2/7/2019 16:00:00,1614.37
AMZN,2/8/2019 16:00:00,1588.22
AMZN,2/11/2019 16:00:00,1591
AMZN,2/12/2019 16:00:00,1638.01
AMZN,2/13/2019 16:00:00,1640
AMZN,2/14/2019 16:00:00,1622.65
AMZN,2/15/2019 16:00:00,1607.95
AMZN,2/19/2019 16:00:00,1627.58
AMZN,2/20/2019 16:00:00,1622.1
AMZN,2/21/2019 16:00:00,1619.44
AMZN,2/22/2019 16:00:00,1631.56
AMZN,2/25/2019 16:00:00,1633
AMZN,2/26/2019 16:00:00,1636.4
AMZN,2/27/2019 16:00:00,1641.09
AMZN,2/28/2019 16:00:00,1639.83
AMZN,3/1/2019 16:00:00,1671.73
AMZN,3/4/2019 16:00:00,1696.17
AMZN,3/5/2019 16:00:00,1692.43
AMZN,3/6/2019 16:00:00,1668.95
AMZN,3/7/2019 16:00:00,1625.95
AMZN,3/8/2019 16:00:00,1620.8
AMZN,3/11/2019 16:00:00,1670.62
AMZN,3/12/2019 16:00:00,1673.1
AMZN,3/13/2019 16:00:00,1690.81
AMZN,3/14/2019 16:00:00,1686.22
AMZN,3/15/2019 16:00:00,1712.36
AMZN,3/18/2019 16:00:00,1742.15
AMZN,3/19/2019 16:00:00,1761.85
AMZN,3/20/2019 16:00:00,1797.27
AMZN,3/21/2019 16:00:00,1819.26
AMZN,3/22/2019 16:00:00,1764.77
AMZN,3/25/2019 16:00:00,1774.26
AMZN,3/26/2019 16:00:00,1783.76
AMZN,3/27/2019 16:00:00,1765.7
AMZN,3/28/2019 16:00:00,1773.42
AMZN,3/29/2019 16:00:00,1780.75
AMZN,4/1/2019 16:00:00,1814.19
AMZN,4/2/2019 16:00:00,1813.98
AMZN,4/3/2019 16:00:00,1820.7
AMZN,4/4/2019 16:00:00,1818.86
AMZN,4/5/2019 16:00:00,1837.28
AMZN,4/8/2019 16:00:00,1849.86
AMZN,4/9/2019 16:00:00,1835.84
AMZN,4/10/2019 16:00:00,1847.33
AMZN,4/11/2019 16:00:00,1844.07
AMZN,4/12/2019 16:00:00,1843.06
AMZN,4/15/2019 16:00:00,1844.87
AMZN,4/16/2019 16:00:00,1863.04
AMZN,4/17/2019 16:00:00,1864.82
AMZN,4/18/2019 16:00:00,1861.69
AMZN,4/22/2019 16:00:00,1887.31
AMZN,4/23/2019 16:00:00,1923.77
AMZN,4/24/2019 16:00:00,1901.75
AMZN,4/25/2019 16:00:00,1902.25
AMZN,4/26/2019 16:00:00,1950.63
AMZN,4/29/2019 16:00:00,1938.43
AMZN,4/30/2019 16:00:00,1926.52
AMZN,5/1/2019 16:00:00,1911.52
AMZN,5/2/2019 16:00:00,1900.82
AMZN,5/3/2019 16:00:00,1962.46
AMZN,5/6/2019 16:00:00,1950.55
AMZN,5/7/2019 16:00:00,1921
AMZN,5/8/2019 16:00:00,1917.77
AMZN,5/9/2019 16:00:00,1899.87
