Symbol,Date,Close
MSFT,9/4/2018 16:00:00,111.71
MSFT,9/5/2018 16:00:00,108.49
MSFT,9/6/2018 16:00:00,108.74
MSFT,9/7/2018 16:00:00,108.21
MSFT,9/10/2018 16:00:00,109.38
MSFT,9/11/2018 16:00:00,111.24
MSFT,9/12/2018 16:00:00,111.71
MSFT,9/13/2018 16:00:00,112.91
MSFT,9/14/2018 16:00:00,113.37
MSFT,9/17/2018 16:00:00,112.14
MSFT,9/18/2018 16:00:00,113.21
MSFT,9/19/2018 16:00:00,111.7
MSFT,9/20/2018 16:00:00,113.57
MSFT,9/21/2018 16:00:00,114.26
MSFT,9/24/2018 16:00:00,114.67
MSFT,9/25/2018 16:00:00,114.45
MSFT,9/26/2018 16:00:00,113.98
MSFT,9/27/2018 16:00:00,114.41
MSFT,9/28/2018 16:00:00,114.37
MSFT,10/1/2018 16:00:00,115.61
MSFT,10/2/2018 16:00:00,115.15
MSFT,10/3/2018 16:00:00,115.17
MSFT,10/4/2018 16:00:00,112.79
MSFT,10/5/2018 16:00:00,112.13
MSFT,10/8/2018 16:00:00,110.85
MSFT,10/9/2018 16:00:00,112.26
MSFT,10/10/2018 16:00:00,106.16
MSFT,10/11/2018 16:00:00,105.91
MSFT,10/12/2018 16:00:00,109.57
MSFT,10/15/2018 16:00:00,107.6
MSFT,10/16/2018 16:00:00,111
MSFT,10/17/2018 16:00:00,110.71
MSFT,10/18/2018 16:00:00,108.5
MSFT,10/19/2018 16:00:00,108.66
MSFT,10/22/2018 16:00:00,109.63
MSFT,10/23/2018 16:00:00,108.1
MSFT,10/24/2018 16:00:00,102.32
MSFT,10/25/2018 16:00:00,108.3
MSFT,10/26/2018 16:00:00,106.96
MSFT,10/29/2018 16:00:00,103.85
MSFT,10/30/2018 16:00:00,103.73
MSFT,10/31/2018 16:00:00,106.81
MSFT,11/1/2018 16:00:00,105.92
MSFT,11/2/2018 16:00:00,106.16
MSFT,11/5/2018 16:00:00,107.51
MSFT,11/6/2018 16:00:00,107.72
MSFT,11/7/2018 16:00:00,111.96
MSFT,11/8/2018 16:00:00,111.75
MSFT,11/9/2018 16:00:00,109.57
MSFT,11/12/2018 16:00:00,106.87
MSFT,11/13/2018 16:00:00,106.94
MSFT,11/14/2018 16:00:00,104.97
MSFT,11/15/2018 16:00:00,107.28
MSFT,11/16/2018 16:00:00,108.29
MSFT,11/19/2018 16:00:00,104.62
MSFT,11/20/2018 16:00:00,101.71
MSFT,11/21/2018 16:00:00,103.11
MSFT,11/23/2018 13:00:00,103.07
MSFT,11/26/2018 16:00:00,106.47
MSFT,11/27/2018 16:00:00,107.14
MSFT,11/28/2018 16:00:00,111.12
MSFT,11/29/2018 16:00:00,110.19
MSFT,11/30/2018 16:00:00,110.89
MSFT,12/3/2018 16:00:00,112.09
MSFT,12/4/2018 16:00:00,108.52
MSFT,12/6/2018 16:00:00,109.19
MSFT,12/7/2018 16:00:00,104.82
MSFT,12/10/2018 16:00:00,107.59
MSFT,12/11/2018 16:00:00,108.59
MSFT,12/12/2018 16:00:00,109.08
MSFT,12/13/2018 16:00:00,109.45
MSFT,12/14/2018 16:00:00,106.03
MSFT,12/17/2018 16:00:00,102.89
MSFT,12/18/2018 16:00:00,103.97
MSFT,12/19/2018 16:00:00,103.69
MSFT,12/20/2018 16:00:00,101.51
MSFT,12/21/2018 16:00:00,98.23
MSFT,12/24/2018 13:00:00,94.13
MSFT,12/26/2018 16:00:00,100.56
MSFT,12/27/2018 16:00:00,101.18
MSFT,12/28/2018 16:00:00,100.39
MSFT,12/31/2018 16:00:00,101.57
MSFT,1/2/2019 16:00:00,101.12
MSFT,1/3/2019 16:00:00,97.4
MSFT,1/4/2019 16:00:00,101.93
MSFT,1/7/2019 16:00:00,102.06
MSFT,1/8/2019 16:00:00,102.8
MSFT,1/9/2019 16:00:00,104.27
MSFT,1/10/2019 16:00:00,103.6
MSFT,1/11/2019 16:00:00,102.8
MSFT,1/14/2019 16:00:00,102.05
MSFT,1/15/2019 16:00:00,105.01
MSFT,1/16/2019 16:00:00,105.38
MSFT,1/17/2019 16:00:00,106.12
MSFT,1/18/2019 16:00:00,107.71
MSFT,1/22/2019 16:00:00,105.68
MSFT,1/23/2019 16:00:00,106.71
MSFT,1/24/2019 16:00:00,106.2
MSFT,1/25/2019 16:00:00,107.17
MSFT,1/28/2019 16:00:00,105.08
MSFT,1/29/2019 16:00:00,102.94
MSFT,1/30/2019 16:00:00,106.38
MSFT,1/31/2019 16:00:00,104.43
MSFT,2/1/2019 16:00:00,102.78
MSFT,2/4/2019 16:00:00,105.74
MSFT,2/5/2019 16:00:00,107.22
MSFT,2/6/2019 16:00:00,106.03
MSFT,2/7/2019 16:00:00,105.27
MSFT,2/8/2019 16:00:00,105.67
MSFT,2/11/2019 16:00:00,105.25
MSFT,2/12/2019 16:00:00,106.89
MSFT,2/13/2019 16:00:00,106.81
MSFT,2/14/2019 16:00:00,106.9
MSFT,2/15/2019 16:00:00,108.22
MSFT,2/19/2019 16:00:00,108.17
MSFT,2/20/2019 16:00:00,107.15
MSFT,2/21/2019 16:00:00,109.41
MSFT,2/22/2019 16:00:00,110.97
MSFT,2/25/2019 16:00:00,111.59
MSFT,2/26/2019 16:00:00,112.36
MSFT,2/27/2019 16:00:00,112.17
MSFT,2/28/2019 16:00:00,112.03
MSFT,3/1/2019 16:00:00,112.53
MSFT,3/4/2019 16:00:00,112.26
MSFT,3/5/2019 16:00:00,111.7
MSFT,3/6/2019 16:00:00,111.75
MSFT,3/7/2019 16:00:00,110.39
MSFT,3/8/2019 16:00:00,110.51
MSFT,3/11/2019 16:00:00,112.83
MSFT,3/12/2019 16:00:00,113.62
MSFT,3/13/2019 16:00:00,114.5
MSFT,3/14/2019 16:00:00,114.59
MSFT,3/15/2019 16:00:00,115.91
MSFT,3/18/2019 16:00:00,117.57
MSFT,3/19/2019 16:00:00,117.65
MSFT,3/20/2019 16:00:00,117.52
MSFT,3/21/2019 16:00:00,120.22
MSFT,3/22/2019 16:00:00,117.05
MSFT,3/25/2019 16:00:00,117.66
MSFT,3/26/2019 16:00:00,117.91
MSFT,3/27/2019 16:00:00,116.77
MSFT,3/28/2019 16:00:00,116.93
MSFT,3/29/2019 16:00:00,117.94
MSFT,4/1/2019 16:00:00,119.02
MSFT,4/2/2019 16:00:00,119.19
MSFT,4/3/2019 16:00:00,119.97
MSFT,4/4/2019 16:00:00,119.36
MSFT,4/5/2019 16:00:00,119.89
MSFT,4/8/2019 16:00:00,119.93
MSFT,4/9/2019 16:00:00,119.28
MSFT,4/10/2019 16:00:00,120.19
MSFT,4/11/2019 16:00:00,120.33
MSFT,4/12/2019 16:00:00,120.95
MSFT,4/15/2019 16:00:00,121.05
MSFT,4/16/2019 16:00:00,120.77
MSFT,4/17/2019 16:00:00,121.77
MSFT,4/18/2019 16:00:00,123.37
MSFT,4/22/2019 16:00:00,123.76
MSFT,4/23/2019 16:00:00,125.44
MSFT,4/24/2019 16:00:00,125.01
MSFT,4/25/2019 16:00:00,129.15
MSFT,4/26/2019 16:00:00,129.89
MSFT,4/29/2019 16:00:00,129.77
MSFT,4/30/2019 16:00:00,130.6
MSFT,5/1/2019 16:00:00,127.88
MSFT,5/2/2019 16:00:00,126.21
MSFT,5/3/2019 16:00:00,128.9
MSFT,5/6/2019 16:00:00,128.15
MSFT,5/7/2019 16:00:00,125.52
MSFT,5/8/2019 16:00:00,125.51
MSFT,5/9/2019 16:00:00,125.5
